file_name,A,P,S,n_frames,max_bodies,too_fast_torso,is_interaction
S001C001P004R001A051.skeleton.npy,51,4,1,81,2,False,True
S001C001P004R002A012.skeleton.npy,12,4,1,92,1,False,False
S001C001P004R002A017.skeleton.npy,17,4,1,93,1,False,False
S001C001P004R001A055.skeleton.npy,55,4,1,76,2,True,True
S001C001P004R001A050.skeleton.npy,50,4,1,73,2,False,True
S001C001P004R001A052.skeleton.npy,52,4,1,64,2,False,True
S001C001P004R001A060.skeleton.npy,60,4,1,75,2,False,True
S001C001P004R001A058.skeleton.npy,58,4,1,60,2,False,True
S001C001P004R002A024.skeleton.npy,24,4,1,58,1,False,False
S001C001P004R002A023.skeleton.npy,23,4,1,65,1,False,False
S001C001P004R002A022.skeleton.npy,22,4,1,77,1,False,False
S001C001P004R002A015.skeleton.npy,15,4,1,124,1,False,False
S001C001P004R001A059.skeleton.npy,59,4,1,92,2,False,True
S001C001P004R002A018.skeleton.npy,18,4,1,80,1,False,False
S001C001P004R002A006.skeleton.npy,6,4,1,86,1,True,False
S001C001P004R002A027.skeleton.npy,27,4,1,85,1,False,False
S001C001P004R002A029.skeleton.npy,29,4,1,107,1,False,False
S001C001P004R002A016.skeleton.npy,16,4,1,115,1,True,False
S001C001P004R002A030.skeleton.npy,30,4,1,127,1,False,False
S001C001P004R002A031.skeleton.npy,31,4,1,65,1,False,False
S001C001P004R002A019.skeleton.npy,19,4,1,71,1,False,False
S001C001P004R002A032.skeleton.npy,32,4,1,82,1,False,False
S001C001P004R002A008.skeleton.npy,8,4,1,81,1,True,False
S001C001P004R002A026.skeleton.npy,26,4,1,90,1,False,False
S001C001P004R002A033.skeleton.npy,33,4,1,73,1,False,False
S001C001P004R002A025.skeleton.npy,25,4,1,105,1,False,False
S001C001P004R002A014.skeleton.npy,14,4,1,137,1,True,False
S001C001P004R002A028.skeleton.npy,28,4,1,100,1,False,False
S001C001P004R002A034.skeleton.npy,34,4,1,79,1,False,False
S001C001P004R001A057.skeleton.npy,57,4,1,79,2,False,True
S001C001P004R002A036.skeleton.npy,36,4,1,64,1,False,False
S001C001P004R002A044.skeleton.npy,44,4,1,79,1,False,False
S001C001P004R002A021.skeleton.npy,21,4,1,99,1,True,False
S001C001P004R002A037.skeleton.npy,37,4,1,85,1,False,False
S001C001P004R002A035.skeleton.npy,35,4,1,80,1,True,False
S001C001P004R002A020.skeleton.npy,20,4,1,79,1,True,False
S001C001P005R001A001.skeleton.npy,1,5,1,72,1,False,False
S001C001P004R002A039.skeleton.npy,39,4,1,80,1,False,False
S001C001P004R002A047.skeleton.npy,47,4,1,81,1,False,False
S001C001P004R002A041.skeleton.npy,41,4,1,85,1,False,False
S001C001P004R002A040.skeleton.npy,40,4,1,69,1,False,False
S001C001P004R002A038.skeleton.npy,38,4,1,66,1,False,False
S001C001P004R002A049.skeleton.npy,49,4,1,74,1,False,False
S001C001P004R002A046.skeleton.npy,46,4,1,100,1,False,False
S001C001P004R002A052.skeleton.npy,52,4,1,45,2,False,True
S001C001P005R001A002.skeleton.npy,2,5,1,64,1,False,False
S001C001P004R002A050.skeleton.npy,50,4,1,44,2,False,True
S001C001P004R002A043.skeleton.npy,43,4,1,83,1,False,False
S001C001P005R001A007.skeleton.npy,7,5,1,63,1,False,False
S001C001P004R002A051.skeleton.npy,51,4,1,55,2,False,True
S001C001P005R001A003.skeleton.npy,3,5,1,75,1,False,False
S001C001P004R002A053.skeleton.npy,53,4,1,77,2,False,True
S001C001P004R002A042.skeleton.npy,42,4,1,120,1,True,False
S001C001P004R002A056.skeleton.npy,56,4,1,72,2,False,True
S001C001P004R002A045.skeleton.npy,45,4,1,79,1,False,False
S001C001P005R001A005.skeleton.npy,5,5,1,68,1,False,False
S001C001P004R002A048.skeleton.npy,48,4,1,83,1,False,False
S001C001P005R001A008.skeleton.npy,8,5,1,57,1,False,False
S001C001P004R002A057.skeleton.npy,57,4,1,77,2,False,True
S001C001P005R001A009.skeleton.npy,9,5,1,55,1,False,False
S001C001P005R001A004.skeleton.npy,4,5,1,111,1,False,False
S001C001P004R002A054.skeleton.npy,54,4,1,49,2,False,True
S001C001P005R001A011.skeleton.npy,11,5,1,91,1,False,False
S001C001P004R002A059.skeleton.npy,59,4,1,102,2,False,True
S001C001P005R001A018.skeleton.npy,18,5,1,78,1,False,False
S001C001P004R002A060.skeleton.npy,60,4,1,92,2,True,True
S001C001P004R002A055.skeleton.npy,55,4,1,63,2,False,True
S001C001P005R001A012.skeleton.npy,12,5,1,85,1,False,False
S001C001P005R001A013.skeleton.npy,13,5,1,60,1,False,False
S001C001P005R001A023.skeleton.npy,23,5,1,62,1,False,False
S001C001P004R002A058.skeleton.npy,58,4,1,73,2,False,True
S001C001P005R001A006.skeleton.npy,6,5,1,76,1,True,False
S001C001P005R001A019.skeleton.npy,19,5,1,69,1,False,False
S001C001P005R001A024.skeleton.npy,24,5,1,65,1,False,False
S001C001P005R001A010.skeleton.npy,10,5,1,53,1,False,False
S001C001P005R001A014.skeleton.npy,14,5,1,170,1,False,False
S001C001P005R001A015.skeleton.npy,15,5,1,117,1,False,False
S001C001P005R001A033.skeleton.npy,33,5,1,48,1,False,False
S001C001P005R001A029.skeleton.npy,29,5,1,79,1,False,False
S001C001P005R001A025.skeleton.npy,25,5,1,97,1,False,False
S001C001P005R001A028.skeleton.npy,28,5,1,82,1,False,False
S001C001P005R001A030.skeleton.npy,30,5,1,84,1,False,False
S001C001P005R001A022.skeleton.npy,22,5,1,70,1,False,False
S001C001P005R001A031.skeleton.npy,31,5,1,51,1,False,False
S001C001P005R001A027.skeleton.npy,27,5,1,65,1,False,False
S001C001P005R001A026.skeleton.npy,26,5,1,69,1,False,False
S001C001P005R001A036.skeleton.npy,36,5,1,83,1,False,False
S001C001P005R001A032.skeleton.npy,32,5,1,70,1,False,False
S001C001P005R001A034.skeleton.npy,34,5,1,56,1,False,False
S001C001P005R001A038.skeleton.npy,38,5,1,54,1,False,False
S001C001P005R001A040.skeleton.npy,40,5,1,55,1,False,False
S001C001P005R001A017.skeleton.npy,17,5,1,89,1,True,False
S001C001P005R001A039.skeleton.npy,39,5,1,51,1,False,False
S001C001P005R001A016.skeleton.npy,16,5,1,116,1,True,False
S001C001P005R001A021.skeleton.npy,21,5,1,74,1,True,False
S001C001P005R001A046.skeleton.npy,46,5,1,73,1,False,False
S001C001P005R001A037.skeleton.npy,37,5,1,120,1,False,False
S001C001P005R001A043.skeleton.npy,43,5,1,67,1,False,False
S001C001P005R001A048.skeleton.npy,48,5,1,108,1,False,False
S001C001P005R001A047.skeleton.npy,47,5,1,71,1,False,False
S001C001P005R001A035.skeleton.npy,35,5,1,60,1,True,False
S001C001P005R001A049.skeleton.npy,49,5,1,72,1,False,False
S001C001P005R002A002.skeleton.npy,2,5,1,74,1,False,False
S001C001P005R001A045.skeleton.npy,45,5,1,77,1,False,False
S001C001P005R001A020.skeleton.npy,20,5,1,75,1,True,False
S001C001P005R001A042.skeleton.npy,42,5,1,99,1,False,False
S001C001P005R001A041.skeleton.npy,41,5,1,67,1,False,False
S001C001P005R002A005.skeleton.npy,5,5,1,59,1,False,False
S001C001P005R002A007.skeleton.npy,7,5,1,55,1,False,False
S001C001P005R001A044.skeleton.npy,44,5,1,67,1,False,False
S001C001P005R002A003.skeleton.npy,3,5,1,73,1,False,False
S001C001P005R002A009.skeleton.npy,9,5,1,52,1,False,False
S001C001P005R001A056.skeleton.npy,56,5,1,62,2,False,True
S001C001P005R002A001.skeleton.npy,1,5,1,71,1,False,False
S001C001P005R001A053.skeleton.npy,53,5,1,59,2,False,True
S001C001P005R002A008.skeleton.npy,8,5,1,56,1,False,False
S001C001P005R001A050.skeleton.npy,50,5,1,58,2,False,True
S001C001P005R002A011.skeleton.npy,11,5,1,79,1,False,False
S001C001P005R001A051.skeleton.npy,51,5,1,52,2,False,True
S001C001P005R002A010.skeleton.npy,10,5,1,59,1,False,False
S001C001P005R001A054.skeleton.npy,54,5,1,50,2,False,True
S001C001P005R001A059.skeleton.npy,59,5,1,81,1,False,True
S001C001P005R002A006.skeleton.npy,6,5,1,70,1,False,False
S001C001P005R002A012.skeleton.npy,12,5,1,76,1,False,False
S001C001P005R001A058.skeleton.npy,58,5,1,66,2,False,True
S001C001P005R001A055.skeleton.npy,55,5,1,66,2,False,True
S001C001P005R002A013.skeleton.npy,13,5,1,78,1,False,False
S001C001P005R001A057.skeleton.npy,57,5,1,71,2,False,True
S001C001P005R001A060.skeleton.npy,60,5,1,83,2,False,True
S001C001P005R001A052.skeleton.npy,52,5,1,64,2,False,True
S001C001P005R002A019.skeleton.npy,19,5,1,78,2,False,False
S001C001P005R002A015.skeleton.npy,15,5,1,106,2,False,False
S001C001P005R002A004.skeleton.npy,4,5,1,92,1,True,False
S001C001P005R002A018.skeleton.npy,18,5,1,87,2,False,False
S001C001P005R002A026.skeleton.npy,26,5,1,64,2,False,False
S001C001P005R002A023.skeleton.npy,23,5,1,82,2,False,False
S001C001P005R002A032.skeleton.npy,32,5,1,82,2,False,False
S001C001P005R002A022.skeleton.npy,22,5,1,76,2,False,False
S001C001P005R002A030.skeleton.npy,30,5,1,101,2,False,False
S001C001P005R002A031.skeleton.npy,31,5,1,55,2,False,False
S001C001P005R002A027.skeleton.npy,27,5,1,69,2,False,False
S001C001P005R002A025.skeleton.npy,25,5,1,96,2,False,False
S001C001P005R002A024.skeleton.npy,24,5,1,78,2,False,False
S001C001P005R002A029.skeleton.npy,29,5,1,77,2,False,False
S001C001P005R002A028.skeleton.npy,28,5,1,74,2,False,False
S001C001P005R002A034.skeleton.npy,34,5,1,69,2,False,False
S001C001P005R002A033.skeleton.npy,33,5,1,68,2,False,False
S001C001P005R002A039.skeleton.npy,39,5,1,52,2,False,False
S001C001P005R002A036.skeleton.npy,36,5,1,88,2,False,False
S001C001P005R002A020.skeleton.npy,20,5,1,106,2,True,False
S001C001P005R002A021.skeleton.npy,21,5,1,90,2,True,False
S001C001P005R002A038.skeleton.npy,38,5,1,54,2,False,False
S001C001P005R002A046.skeleton.npy,46,5,1,78,2,False,False
S001C001P005R002A037.skeleton.npy,37,5,1,113,2,False,False
S001C001P005R002A045.skeleton.npy,45,5,1,66,2,False,False
S001C001P005R002A014.skeleton.npy,14,5,1,173,2,True,False
S001C001P005R002A050.skeleton.npy,50,5,1,34,2,False,True
S001C001P005R002A016.skeleton.npy,16,5,1,135,2,True,False
S001C001P005R002A044.skeleton.npy,44,5,1,87,2,False,False
S001C001P005R002A043.skeleton.npy,43,5,1,74,2,True,False
S001C001P005R002A017.skeleton.npy,17,5,1,105,2,True,False
S001C001P005R002A041.skeleton.npy,41,5,1,76,2,False,False
S001C001P005R002A040.skeleton.npy,40,5,1,63,2,False,False
S001C001P005R002A047.skeleton.npy,47,5,1,80,2,False,False
S001C001P005R002A049.skeleton.npy,49,5,1,67,2,False,False
S001C001P005R002A035.skeleton.npy,35,5,1,49,2,True,False
S001C001P005R002A051.skeleton.npy,51,5,1,46,2,False,True
S001C001P006R001A004.skeleton.npy,4,6,1,98,1,False,False
S001C001P006R001A001.skeleton.npy,1,6,1,90,1,False,False
S001C001P006R001A002.skeleton.npy,2,6,1,73,1,False,False
S001C001P006R001A009.skeleton.npy,9,6,1,65,1,False,False
S001C001P005R002A053.skeleton.npy,53,5,1,47,2,False,True
S001C001P006R001A005.skeleton.npy,5,6,1,57,1,False,False
S001C001P006R001A006.skeleton.npy,6,6,1,89,1,False,False
S001C001P006R001A003.skeleton.npy,3,6,1,90,1,False,False
S001C001P006R001A008.skeleton.npy,8,6,1,71,1,False,False
S001C001P005R002A042.skeleton.npy,42,5,1,94,2,True,False
S001C001P005R002A057.skeleton.npy,57,5,1,62,2,False,True
S001C001P006R001A011.skeleton.npy,11,6,1,116,1,False,False
S001C001P005R002A054.skeleton.npy,54,5,1,41,2,False,True
S001C001P005R002A055.skeleton.npy,55,5,1,53,2,False,True
S001C001P005R002A052.skeleton.npy,52,5,1,52,2,False,True
S001C001P005R002A048.skeleton.npy,48,5,1,77,2,True,False
S001C001P006R001A010.skeleton.npy,10,6,1,78,1,False,False
S001C001P005R002A056.skeleton.npy,56,5,1,67,2,False,True
S001C001P005R002A059.skeleton.npy,59,5,1,60,2,True,True
S001C001P006R001A007.skeleton.npy,7,6,1,81,1,False,False
S001C001P006R001A013.skeleton.npy,13,6,1,52,1,False,False
S001C001P006R001A012.skeleton.npy,12,6,1,106,1,False,False
S001C001P005R002A058.skeleton.npy,58,5,1,69,2,False,True
S001C001P006R001A027.skeleton.npy,27,6,1,67,1,False,False
S001C001P006R001A018.skeleton.npy,18,6,1,81,1,False,False
S001C001P006R001A015.skeleton.npy,15,6,1,108,1,False,False
S001C001P006R001A022.skeleton.npy,22,6,1,85,1,False,False
S001C001P006R001A031.skeleton.npy,31,6,1,62,1,False,False
S001C001P006R001A025.skeleton.npy,25,6,1,83,1,False,False
S001C001P006R001A019.skeleton.npy,19,6,1,78,1,False,False
S001C001P006R001A028.skeleton.npy,28,6,1,85,1,False,False
S001C001P006R001A033.skeleton.npy,33,6,1,56,1,False,False
S001C001P006R001A023.skeleton.npy,23,6,1,72,1,False,False
S001C001P006R001A034.skeleton.npy,34,6,1,75,1,False,False
S001C001P006R001A029.skeleton.npy,29,6,1,111,1,False,False
S001C001P006R001A030.skeleton.npy,30,6,1,84,1,False,False
S001C001P006R001A026.skeleton.npy,26,6,1,71,1,False,False
S001C001P005R002A060.skeleton.npy,60,5,1,86,2,True,True
S001C001P006R001A036.skeleton.npy,36,6,1,64,1,False,False
S001C001P006R001A017.skeleton.npy,17,6,1,103,1,True,False
S001C001P006R001A024.skeleton.npy,24,6,1,77,1,False,False
S001C001P006R001A038.skeleton.npy,38,6,1,68,1,False,False
S001C001P006R001A016.skeleton.npy,16,6,1,116,1,True,False
S001C001P006R001A037.skeleton.npy,37,6,1,101,1,False,False
S001C001P006R001A045.skeleton.npy,45,6,1,65,1,False,False
S001C001P006R001A040.skeleton.npy,40,6,1,59,1,False,False
S001C001P006R001A048.skeleton.npy,48,6,1,91,1,False,False
S001C001P006R001A041.skeleton.npy,41,6,1,105,1,False,False
S001C001P006R001A042.skeleton.npy,42,6,1,72,1,False,False
S001C001P006R001A020.skeleton.npy,20,6,1,85,1,True,False
S001C001P006R001A049.skeleton.npy,49,6,1,76,1,False,False
S001C001P006R001A047.skeleton.npy,47,6,1,75,1,False,False
S001C001P006R001A046.skeleton.npy,46,6,1,82,1,False,False
S001C001P006R001A039.skeleton.npy,39,6,1,59,1,False,False
S001C001P006R001A035.skeleton.npy,35,6,1,79,1,False,False
S001C001P006R001A021.skeleton.npy,21,6,1,87,1,True,False
S001C001P006R001A032.skeleton.npy,32,6,1,66,1,True,False
S001C001P006R001A014.skeleton.npy,14,6,1,207,1,False,False
S001C001P006R002A001.skeleton.npy,1,6,1,96,1,False,False
S001C001P006R002A005.skeleton.npy,5,6,1,68,1,False,False
S001C001P006R002A003.skeleton.npy,3,6,1,70,1,False,False
S001C001P006R001A050.skeleton.npy,50,6,1,65,2,True,True
S001C001P006R002A006.skeleton.npy,6,6,1,103,1,False,False
S001C001P006R002A002.skeleton.npy,2,6,1,106,1,False,False
S001C001P006R001A043.skeleton.npy,43,6,1,62,1,True,False
S001C001P006R001A051.skeleton.npy,51,6,1,66,2,True,True
S001C001P006R001A044.skeleton.npy,44,6,1,70,1,False,False
S001C001P006R001A055.skeleton.npy,55,6,1,62,2,True,True
S001C001P006R001A059.skeleton.npy,59,6,1,93,1,False,True
S001C001P006R001A053.skeleton.npy,53,6,1,67,2,False,True
S001C001P006R001A054.skeleton.npy,54,6,1,63,2,False,True
S001C001P006R002A008.skeleton.npy,8,6,1,79,1,False,False
S001C001P006R002A007.skeleton.npy,7,6,1,93,1,False,False
S001C001P006R002A009.skeleton.npy,9,6,1,87,1,False,False
S001C001P006R002A010.skeleton.npy,10,6,1,78,1,False,False
S001C001P006R001A060.skeleton.npy,60,6,1,68,2,False,True
S001C001P006R001A058.skeleton.npy,58,6,1,72,2,False,True
S001C001P006R002A013.skeleton.npy,13,6,1,72,1,False,False
S001C001P006R001A057.skeleton.npy,57,6,1,73,2,False,True
S001C001P006R002A004.skeleton.npy,4,6,1,89,1,False,False
S001C001P006R002A011.skeleton.npy,11,6,1,88,1,False,False
S001C001P006R002A012.skeleton.npy,12,6,1,98,1,False,False
S001C001P006R002A023.skeleton.npy,23,6,1,61,1,False,False
S001C001P006R001A052.skeleton.npy,52,6,1,70,2,True,True
S001C001P006R001A056.skeleton.npy,56,6,1,57,2,False,True
S001C001P006R002A020.skeleton.npy,20,6,1,75,1,False,False
S001C001P006R002A017.skeleton.npy,17,6,1,116,1,False,False
S001C001P006R002A022.skeleton.npy,22,6,1,88,1,False,False
S001C001P006R002A031.skeleton.npy,31,6,1,63,2,False,False
S001C001P006R002A033.skeleton.npy,33,6,1,61,2,False,False
S001C001P006R002A024.skeleton.npy,24,6,1,73,2,False,False
S001C001P006R002A019.skeleton.npy,19,6,1,82,1,False,False
S001C001P006R002A027.skeleton.npy,27,6,1,63,2,False,False
S001C001P006R002A026.skeleton.npy,26,6,1,96,2,False,False
S001C001P006R002A025.skeleton.npy,25,6,1,79,2,False,False
S001C001P006R002A030.skeleton.npy,30,6,1,122,2,False,False
S001C001P006R002A028.skeleton.npy,28,6,1,60,2,False,False
S001C001P006R002A016.skeleton.npy,16,6,1,136,1,True,False
S001C001P006R002A029.skeleton.npy,29,6,1,103,2,False,False
S001C001P006R002A035.skeleton.npy,35,6,1,76,2,False,False
S001C001P006R002A018.skeleton.npy,18,6,1,69,1,True,False
S001C001P006R002A036.skeleton.npy,36,6,1,67,2,False,False
S001C001P006R002A021.skeleton.npy,21,6,1,80,1,False,False
S001C001P006R002A038.skeleton.npy,38,6,1,55,2,False,False
S001C001P006R002A015.skeleton.npy,15,6,1,213,1,False,False
S001C001P006R002A041.skeleton.npy,41,6,1,66,2,False,False
S001C001P006R002A032.skeleton.npy,32,6,1,68,2,False,False
S001C001P006R002A043.skeleton.npy,43,6,1,60,2,True,False
S001C001P006R002A037.skeleton.npy,37,6,1,103,2,False,False
S001C001P006R002A034.skeleton.npy,34,6,1,64,2,False,False
S001C001P007R001A002.skeleton.npy,2,7,1,70,1,False,False
S001C001P006R002A049.skeleton.npy,49,6,1,89,2,False,False
S001C001P006R002A014.skeleton.npy,14,6,1,217,1,True,False
S001C001P006R002A048.skeleton.npy,48,6,1,71,2,False,False
S001C001P006R002A042.skeleton.npy,42,6,1,73,2,False,False
S001C001P006R002A039.skeleton.npy,39,6,1,62,2,False,False
S001C001P006R002A040.skeleton.npy,40,6,1,62,2,False,False
S001C001P006R002A047.skeleton.npy,47,6,1,76,2,False,False
S001C001P007R001A003.skeleton.npy,3,7,1,103,1,False,False
S001C001P006R002A044.skeleton.npy,44,6,1,59,2,False,False
S001C001P007R001A005.skeleton.npy,5,7,1,54,1,False,False
S001C001P006R002A046.skeleton.npy,46,6,1,88,2,False,False
S001C001P006R002A045.skeleton.npy,45,6,1,88,2,False,False
S001C001P006R002A050.skeleton.npy,50,6,1,47,3,False,True
S001C001P007R001A004.skeleton.npy,4,7,1,118,1,False,False
S001C001P007R001A008.skeleton.npy,8,7,1,90,1,False,False
S001C001P007R001A009.skeleton.npy,9,7,1,56,1,False,False
S001C001P007R001A007.skeleton.npy,7,7,1,71,1,False,False
S001C001P006R002A051.skeleton.npy,51,6,1,54,3,False,True
S001C001P007R001A011.skeleton.npy,11,7,1,69,2,False,False
S001C001P006R002A054.skeleton.npy,54,6,1,52,3,False,True
S001C001P007R001A010.skeleton.npy,10,7,1,69,2,False,False
S001C001P006R002A055.skeleton.npy,55,6,1,56,3,False,True
S001C001P006R002A052.skeleton.npy,52,6,1,54,3,False,True
S001C001P006R002A053.skeleton.npy,53,6,1,61,3,False,True
S001C001P006R002A056.skeleton.npy,56,6,1,70,3,False,True
S001C001P007R001A012.skeleton.npy,12,7,1,101,2,False,False
S001C001P007R001A022.skeleton.npy,22,7,1,62,1,False,False
S001C001P007R001A006.skeleton.npy,6,7,1,90,1,True,False
S001C001P007R001A001.skeleton.npy,1,7,1,90,1,True,False
S001C001P006R002A057.skeleton.npy,57,6,1,72,3,False,True
S001C001P007R001A023.skeleton.npy,23,7,1,62,1,False,False
S001C001P007R001A013.skeleton.npy,13,7,1,118,2,False,False
S001C001P006R002A058.skeleton.npy,58,6,1,64,3,False,True
S001C001P007R001A016.skeleton.npy,16,7,1,147,2,False,False
S001C001P007R001A020.skeleton.npy,20,7,1,85,1,False,False
S001C001P006R002A059.skeleton.npy,59,6,1,93,3,False,True
S001C001P007R001A018.skeleton.npy,18,7,1,73,2,False,False
S001C001P006R002A060.skeleton.npy,60,6,1,83,3,False,True
S001C001P007R001A026.skeleton.npy,26,7,1,63,1,False,False
S001C001P007R001A019.skeleton.npy,19,7,1,65,2,False,False
S001C001P007R001A024.skeleton.npy,24,7,1,62,1,False,False
S001C001P007R001A028.skeleton.npy,28,7,1,74,1,False,False
S001C001P007R001A027.skeleton.npy,27,7,1,65,1,False,False
S001C001P007R001A021.skeleton.npy,21,7,1,73,1,False,False
S001C001P007R001A031.skeleton.npy,31,7,1,51,1,False,False
S001C001P007R001A025.skeleton.npy,25,7,1,85,1,False,False
S001C001P007R001A030.skeleton.npy,30,7,1,115,1,False,False
S001C001P007R001A032.skeleton.npy,32,7,1,66,1,False,False
S001C001P007R001A029.skeleton.npy,29,7,1,98,1,False,False
S001C001P007R001A035.skeleton.npy,35,7,1,65,1,False,False
S001C001P007R001A034.skeleton.npy,34,7,1,56,1,False,False
S001C001P007R001A041.skeleton.npy,41,7,1,85,1,False,False
S001C001P007R001A038.skeleton.npy,38,7,1,54,1,False,False
S001C001P007R001A033.skeleton.npy,33,7,1,62,1,False,False
S001C001P007R001A039.skeleton.npy,39,7,1,61,1,False,False
S001C001P007R001A037.skeleton.npy,37,7,1,111,1,False,False
S001C001P007R001A040.skeleton.npy,40,7,1,56,1,False,False
S001C001P007R001A044.skeleton.npy,44,7,1,83,1,False,False
S001C001P007R001A014.skeleton.npy,14,7,1,139,3,True,False
S001C001P007R001A046.skeleton.npy,46,7,1,100,1,False,False
S001C001P007R001A042.skeleton.npy,42,7,1,97,1,False,False
S001C001P007R001A015.skeleton.npy,15,7,1,181,3,False,False
S001C001P007R001A017.skeleton.npy,17,7,1,110,2,True,False
S001C001P007R001A049.skeleton.npy,49,7,1,91,1,False,False
S001C001P007R001A045.skeleton.npy,45,7,1,90,1,False,False
S001C001P007R002A003.skeleton.npy,3,7,1,91,1,False,False
S001C001P007R001A036.skeleton.npy,36,7,1,67,1,False,False
S001C001P007R001A047.skeleton.npy,47,7,1,77,1,False,False
S001C001P007R002A009.skeleton.npy,9,7,1,66,1,False,False
S001C001P007R001A057.skeleton.npy,57,7,1,98,2,False,True
S001C001P007R002A007.skeleton.npy,7,7,1,71,1,False,False
S001C001P007R002A010.skeleton.npy,10,7,1,72,1,False,False
S001C001P007R001A043.skeleton.npy,43,7,1,60,1,True,False
S001C001P007R001A051.skeleton.npy,51,7,1,62,2,False,True
S001C001P007R002A001.skeleton.npy,1,7,1,104,1,False,False
S001C001P007R001A050.skeleton.npy,50,7,1,60,2,False,True
S001C001P007R001A058.skeleton.npy,58,7,1,72,2,False,True
S001C001P007R001A048.skeleton.npy,48,7,1,105,1,True,False
S001C001P007R002A013.skeleton.npy,13,7,1,96,1,False,False
